item_id,dept_id,d_1842,d_1843,d_1844,d_1845,d_1846,d_1847,d_1848,d_1849,d_1850,d_1851,d_1852,d_1853,d_1854,d_1855,d_1856,d_1857,d_1858,d_1859,d_1860,d_1861,d_1862,d_1863,d_1864,d_1865,d_1866,d_1867,d_1868,d_1869,d_1870,d_1871,d_1872,d_1873,d_1874,d_1875,d_1876,d_1877,d_1878,d_1879,d_1880,d_1881,d_1882,d_1883,d_1884,d_1885,d_1886,d_1887,d_1888,d_1889,d_1890,d_1891,d_1892,d_1893,d_1894,d_1895,d_1896,d_1897,d_1898,d_1899,d_1900,d_1901,d_1902,d_1903,d_1904,d_1905,d_1906,d_1907,d_1908,d_1909,d_1910,d_1911,d_1912,d_1913,d_1914,d_1915,d_1916,d_1917,d_1918,d_1919,d_1920,d_1921,d_1922,d_1923,d_1924,d_1925,d_1926,d_1927,d_1928,d_1929,d_1930,d_1931,d_1932,d_1933,d_1934,d_1935,d_1936,d_1937,d_1938,d_1939,d_1940,d_1941
FOODS_3_035,FOODS_3,1,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0,1,0,1,1,1,1,2,0,0,3,2,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,0,1
FOODS_3_781,FOODS_3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
FOODS_2_020,FOODS_2,3,0,2,0,1,3,0,2,0,0,0,2,0,0,2,2,1,2,1,0,1,4,3,3,0,0,2,0,0,2,3,2,4,1,1,0,0,0,0,2,1,2,0,0,2,1,3,0,0,1,0,1,0,3,0,0,0,2,0,1,0,0,0,0,1,2,0,0,3,2,0,4,1,1,1,0,4,2,3,2,0,1,0,3,3,1,0,2,1,0,0,2,0,2,3,0,0,2,2,1
FOODS_2_137,FOODS_2,5,2,0,0,0,0,0,4,2,1,0,0,0,2,0,3,0,1,1,0,0,3,12,0,3,1,2,1,4,6,3,0,2,0,0,3,3,0,0,0,0,1,11,1,4,0,3,0,0,5,3,2,0,1,0,1,4,2,0,2,0,0,0,4,1,0,0,2,0,0,5,4,10,0,2,1,0,4,3,3,0,1,0,0,1,4,1,1,3,0,0,3,5,2,1,1,1,3,4,2
FOODS_2_085,FOODS_2,0,1,2,2,4,1,0,0,1,0,1,3,2,0,2,1,2,0,6,0,2,11,1,1,0,3,2,1,4,0,0,0,1,5,2,5,1,2,6,2,2,0,1,1,0,1,0,3,1,2,3,3,0,0,0,0,1,1,2,3,0,1,0,3,5,1,0,1,1,3,0,4,0,1,0,0,2,1,3,1,4,0,1,1,1,4,0,1,3,0,1,0,0,1,0,0,1,1,0,0
FOODS_3_414,FOODS_3,1,2,3,4,5,7,1,5,7,3,4,4,0,0,9,3,7,2,12,7,8,10,4,0,5,0,0,3,3,2,5,1,1,0,5,2,1,4,1,2,2,1,2,0,2,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2,0,4,0,1,1,0,0,0,4,4,0,0,0,3,1,2,1,0,0,3,2,1,2,0,0,3,4
FOODS_3_152,FOODS_3,2,3,8,2,0,0,4,3,1,2,2,3,4,1,1,3,1,1,2,1,0,3,5,4,4,1,0,3,1,3,3,1,0,1,3,4,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,7,5,5,4,2,2,9,6,5,1,5,2,1,6,8,3,2,3,3,3,4,7
FOODS_3_078,FOODS_3,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FOODS_3_001,FOODS_3,4,2,6,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,1,0,0,1,2,2,3,7,2,3,3,1,0,1,1,0,0,3,0,3,2,0,2,1,2,1,0,6,2,1,1,1,5,1,4,5,0,0,0,6,0,0,3,6,2,0,6,2,0,3,4,0,0,2,3,2,2,0,2,6,1,4,0,2,0,0,0,0,2,0,4,3,2,2,3,2,3,6,6,2,4,8
FOODS_3_698,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,3,2,3,4,3,1,0,2,1,5,2,0,0,1,0,2,0,0,0,0,1,0,2,1,1,1,4,1,0,4,4,2,0,2,5,1,5,1,3,2,3,4,3,1,0,6,0,1,1,1,1,0,1,2,3,1,1,2,2,3,1,0,5,3,3,0,0,1,1,1,1,2,4,2,0,5,2
FOODS_3_405,FOODS_3,0,0,0,1,0,5,2,0,0,0,2,2,1,1,2,0,1,2,4,0,2,3,1,1,2,2,5,1,0,1,3,1,0,0,0,1,2,0,2,0,10,0,2,3,1,2,0,0,1,0,1,3,1,2,3,1,0,0,3,0,0,0,2,1,2,2,2,2,0,0,1,2,1,1,2,1,2,0,2,3,1,1,0,3,4,1,0,0,1,3,1,6,2,1,1,2,1,0,1,0
FOODS_2_302,FOODS_2,1,0,3,1,1,0,1,2,0,1,5,0,0,0,1,3,2,2,2,2,1,3,3,4,0,4,0,4,4,3,1,5,0,1,1,3,2,0,0,0,1,0,3,2,2,0,3,2,1,2,3,3,4,1,2,1,1,1,5,3,0,1,1,3,2,2,1,1,3,2,1,3,1,0,0,2,0,1,1,1,1,0,1,3,3,1,1,4,2,1,0,2,1,3,0,2,0,0,1,3
FOODS_3_599,FOODS_3,5,6,0,5,8,5,4,8,4,5,6,7,1,2,2,3,2,2,1,2,1,2,3,3,0,1,13,1,6,1,2,3,4,5,1,6,0,2,2,4,1,6,5,8,1,3,7,0,6,4,0,0,0,0,5,2,6,3,6,2,7,3,1,7,5,2,0,8,3,4,5,3,4,2,8,7,6,0,11,11,2,0,6,7,7,4,2,1,3,7,3,2,3,3,2,8,3,5,3,5
FOODS_2_219,FOODS_2,2,0,0,1,3,0,1,2,2,4,0,5,0,6,0,4,2,1,3,0,2,1,2,2,0,1,1,3,2,4,0,7,2,0,2,4,0,2,0,0,0,6,3,1,1,0,0,0,2,0,5,0,5,0,0,3,2,2,3,0,0,0,2,2,1,1,2,3,1,4,0,5,0,1,0,3,3,1,3,0,2,0,1,2,2,1,0,2,1,0,5,0,4,3,1,4,2,2,1,4
FOODS_3_222,FOODS_3,0,0,1,1,1,1,1,0,0,0,1,1,4,3,0,0,1,1,2,1,5,1,0,2,2,0,1,0,3,1,0,2,2,2,2,0,1,1,1,0,1,1,0,0,0,3,1,0,1,1,2,1,1,3,0,0,3,1,2,2,2,1,2,4,1,0,2,1,0,2,2,4,3,1,2,0,3,1,1,3,1,0,1,3,0,3,1,1,2,0,0,2,1,1,1,0,0,0,1,0
FOODS_3_057,FOODS_3,4,2,1,1,0,4,2,2,0,2,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,2,1,3,3,1,2,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,2,2,2,0,1,1,0,0,3,0,1,1,1
FOODS_3_197,FOODS_3,3,1,0,0,1,0,0,0,0,1,0,1,2,2,2,1,0,2,0,1,2,2,1,2,4,0,0,1,4,0,1,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,3,0,4,0,1,6,0,0,0,0,1,1,1,0,1,1,1,0,3,1,0,0,0,0,4,0,1,2,1,0,1,1,0,1,3,0,1,2,3,1,1,0,0,0,0,1,1,1,0,0,0,0,10
FOODS_3_130,FOODS_3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,3,2,2,0,3,2,1,1,3,1,1,1,2,2,3,0,1,2,2,5,6,4,1,1,2,2,4,3,2,0,0,3,0,5,2,0,0,0,0,0,0,1,2,4,2,2,0,1,6,1,0,0,3,4,10,4,8,1,4,0,4,2
FOODS_2_070,FOODS_2,1,6,4,3,3,2,1,1,9,1,8,4,2,1,1,3,4,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_325,FOODS_3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,2,1,5,1,1,1,2,1,3,2,3,0,0,3,1,0,0,1,3,0,0,3,1,1,1,1,4,1,0,2,1,0,1,1,1,2,2,2,3,1,0,1,0,1,3,3,1,1,0,0,1,3,0,0,0,0,2,1,0,1,2,2,4,0,2,0,2,0,2,1,0,1,0,4,0,2,3
FOODS_3_603,FOODS_3,26,13,15,7,19,9,8,14,29,18,20,28,5,3,15,16,10,18,21,9,6,7,49,16,36,9,2,1,3,5,3,5,3,5,0,4,6,1,3,4,6,2,4,0,0,7,5,3,13,1,0,1,10,4,2,1,3,3,1,0,2,2,5,6,8,2,14,0,1,0,0,2,2,0,7,6,3,5,5,3,2,11,8,0,5,3,3,0,4,2,0,1,0,0,1,3,6,0,1,6
FOODS_2_149,FOODS_2,0,5,2,1,1,2,2,1,2,2,3,0,0,1,3,0,2,0,0,1,5,2,1,2,1,3,2,3,1,1,3,0,2,0,0,0,4,4,0,1,2,2,1,0,2,1,2,0,2,1,1,1,2,3,1,2,0,1,1,3,2,1,0,1,1,2,2,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,3,0,3,1,1,1,0,1,3,0,0,1,1,2,0,0,0
FOODS_1_152,FOODS_1,0,0,2,0,1,0,0,0,1,1,1,1,0,0,2,0,1,1,0,1,0,2,1,1,2,1,2,0,1,3,1,0,0,0,2,1,0,1,3,1,1,1,1,2,2,0,0,1,2,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,2,4,2,1,1,0,1,4,3,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0
FOODS_1_003,FOODS_1,1,0,0,0,2,0,1,0,1,1,0,0,0,1,0,1,2,2,2,0,0,1,3,0,1,0,0,1,2,1,1,0,2,0,0,1,1,0,0,0,0,1,1,1,0,0,1,2,3,1,1,0,0,0,0,3,1,1,3,0,0,0,0,1,2,3,0,3,0,0,4,0,1,1,0,1,0,0,3,0,0,1,3,0,1,1,0,0,0,3,1,0,3,2,4,0,0,0,0,3
FOODS_3_286,FOODS_3,0,2,1,0,1,0,0,2,0,2,1,1,0,2,2,0,0,4,1,0,0,0,2,0,2,1,2,0,1,1,1,0,0,1,1,1,2,1,1,2,0,1,1,0,0,0,1,0,0,1,3,1,1,0,0,2,1,1,2,0,1,0,3,1,2,0,2,2,0,0,1,1,2,2,0,0,0,0,3,3,1,0,2,2,1,3,1,2,0,0,3,2,1,1,0,0,2,1,1,3
FOODS_1_207,FOODS_1,1,0,3,1,0,0,2,4,2,1,3,0,4,0,2,1,1,0,0,4,1,2,2,1,0,1,0,1,0,2,0,1,2,2,2,4,2,3,5,3,4,2,7,4,3,0,4,1,0,1,6,0,4,0,0,2,3,0,0,2,2,3,3,0,0,1,0,1,1,0,1,0,1,3,0,1,0,0,0,4,1,1,2,1,2,0,0,0,1,3,2,1,1,0,3,3,0,2,1,5
FOODS_3_384,FOODS_3,0,1,2,0,1,1,0,2,1,2,0,0,1,0,1,2,0,1,1,1,0,0,1,1,0,2,1,0,3,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,1,1,0,0,1,4
FOODS_3_352,FOODS_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,1,3,3,5,1,0,1,0,1,2,1,1,1,0,1,1,1,0,0,0,1,1,2,0,0,0,2,3,2,1,3,1,0,0,1,1,4,0,1,0,0,4,1,3,2,2,1,0,1,1,0,2,1,0,3,0,1,1,4,0,1,1,0,0,2,1,0,1,0,1,1,3,2
FOODS_2_126,FOODS_2,2,2,0,3,1,1,1,2,3,0,3,1,2,0,2,2,4,0,1,3,0,1,10,0,0,0,2,1,1,1,3,3,2,2,0,4,4,7,3,2,0,3,4,5,0,2,1,2,1,1,5,2,3,3,4,4,1,1,2,2,3,0,0,4,2,4,5,3,1,2,4,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,0,2,1
FOODS_3_748,FOODS_3,0,2,2,1,2,0,2,2,1,0,0,9,0,0,0,1,1,1,3,1,2,1,1,2,2,3,1,1,1,2,1,1,0,3,0,0,1,1,2,0,1,0,1,0,1,2,1,0,0,3,2,2,2,0,1,1,3,0,2,0,1,0,2,1,2,0,1,0,1,2,0,0,3,1,2,1,1,1,1,2,2,1,1,1,3,2,1,2,2,0,2,2,0,0,2,2,1,2,0,1
FOODS_1_066,FOODS_1,14,0,0,0,1,0,2,1,0,1,0,2,0,1,2,4,0,1,1,0,0,0,0,1,2,0,1,1,0,5,0,2,1,1,3,0,1,0,0,0,0,1,0,3,0,0,0,0,2,1,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,1,3,1,0,1,1,0,5,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0
FOODS_3_825,FOODS_3,0,4,1,2,3,3,3,3,5,3,1,2,5,1,2,1,0,1,1,0,0,1,4,1,2,3,0,1,0,10,0,2,6,3,1,0,0,2,1,2,2,2,2,5,1,1,4,3,3,4,3,2,5,2,2,2,2,5,0,2,2,2,3,0,4,3,3,0,0,3,3,6,2,1,0,1,3,2,4,4,1,2,1,3,5,3,2,3,1,0,1,1,1,1,1,0,3,1,2,1
FOODS_3_707,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,2,0,4,1,0,1,2,4,2,4
FOODS_3_287,FOODS_3,1,0,0,2,0,3,2,1,4,1,0,0,0,2,1,4,1,2,1,1,0,2,2,0,0,0,0,0,1,0,1,0,2,1,1,3,3,1,0,0,0,3,1,0,0,0,1,0,0,2,1,2,0,0,1,0,1,2,2,0,0,1,0,1,3,3,1,1,0,0,0,2,2,2,0,0,0,1,3,0,0,0,1,2,0,1,2,1,0,1,0,1,2,0,0,3,0,0,1,0
FOODS_3_094,FOODS_3,0,3,0,4,3,1,0,3,5,4,2,2,0,0,4,6,2,1,0,0,1,0,3,4,0,2,2,0,5,3,1,2,0,2,1,0,3,2,2,0,1,1,3,2,1,3,3,1,1,1,3,0,2,0,1,1,3,3,1,0,2,3,0,1,1,1,0,1,1,0,4,3,0,6,1,3,1,1,2,2,1,0,1,1,2,1,1,1,2,1,2,1,3,3,2,1,1,0,5,2
FOODS_1_117,FOODS_1,5,4,2,1,0,2,0,0,1,0,1,0,0,0,0,3,2,0,0,0,1,1,1,0,2,6,1,2,0,0,2,0,1,0,1,0,1,1,1,1,1,1,4,6,4,0,4,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,1,1,0,3,1,1,0,4,0,2,0,1,1,0,1,0,1,0,6,2,3,5,1,1,0,0,1,4,0,1,0,0,0,0,2
FOODS_1_063,FOODS_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,4,2,0,3,0,3,2,0,0,1,1,0,0,1,2,3,1,0,1,0,4,2,5,1,3,1,1,1,0,0,1,0,0,4,2,0,0,1,0,0,2,1,1,1,0,1,3,2,2,1,0,0,0,0,2,3,2,1,3,0,1,2,1
FOODS_2_216,FOODS_2,2,0,1,1,1,2,1,3,0,3,1,0,2,2,1,1,2,1,1,4,1,3,3,2,1,1,1,2,1,2,1,0,0,0,1,0,1,2,0,0,0,1,1,0,3,0,4,2,1,6,0,3,1,1,0,0,1,5,1,1,1,0,2,3,0,3,0,1,0,3,0,0,1,0,1,0,3,1,1,0,1,2,1,4,1,1,2,0,2,0,1,1,1,1,1,1,0,0,0,2
FOODS_2_141,FOODS_2,4,2,4,2,1,1,1,3,2,0,0,1,4,1,0,0,1,4,3,3,0,0,6,2,1,1,3,5,1,0,0,0,4,0,4,1,4,1,1,2,2,4,2,2,0,2,0,1,2,0,2,1,2,1,2,2,0,2,0,1,0,2,4,1,1,1,2,1,0,3,0,4,1,0,1,0,1,1,4,2,0,3,0,1,5,1,1,2,0,2,1,0,1,1,1,2,0,0,0,1
FOODS_1_174,FOODS_1,1,2,0,1,0,2,1,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,1,2,2,3,4,1,0,2,3,2,0,1,0,1,0,1,1,0,1,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,1,0,0,2,0,0,1,1,1,0,1,2,3,3
FOODS_3_557,FOODS_3,3,1,0,0,0,0,3,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,3,7,4,7,3,4,3,4,5,1,2,8,1,5,4,5,6,1,0,3,4,0,0,0,0,7,10,3,0,0,2,1,2,5,4,6,3,9,2,3,3,1,4,9,8
FOODS_1_138,FOODS_1,1,2,1,0,0,4,0,0,4,0,1,2,3,2,1,0,0,1,0,3,1,2,2,1,13,4,0,0,1,2,1,1,0,2,2,8,2,0,9,5,3,3,1,0,0,2,0,5,2,2,1,0,3,0,3,1,2,10,0,1,4,5,2,6,2,2,0,0,3,1,8,1,0,0,1,3,1,0,0,4,1,1,4,0,0,0,0,2,1,0,1,0,6,5,1,0,5,0,2,3
FOODS_3_494,FOODS_3,1,0,3,0,3,1,1,0,0,0,0,0,1,2,2,3,1,0,0,2,0,0,0,0,1,0,0,0,0,2,3,3,0,0,1,0,1,2,0,0,0,1,0,0,2,1,1,1,0,1,3,1,0,1,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,1,1,2,1,0,0,0,2,2,0,0,0,0,1,0
FOODS_3_253,FOODS_3,1,8,1,0,2,3,0,2,2,2,5,3,3,4,4,1,3,3,4,1,3,2,4,1,3,3,1,3,3,1,2,1,0,0,4,1,3,3,0,1,1,2,4,0,0,2,2,3,2,4,2,2,1,4,1,3,3,5,3,0,2,0,1,2,2,1,3,2,1,1,2,2,2,4,2,4,1,1,3,3,3,1,2,0,3,2,2,3,5,2,1,2,3,1,1,1,0,0,1,4
FOODS_1_072,FOODS_1,4,0,6,1,2,2,0,1,7,1,2,0,4,0,1,1,7,0,0,0,1,0,3,0,0,2,0,2,4,5,0,4,5,1,0,3,3,0,11,0,1,2,3,2,2,2,0,0,4,2,2,1,4,0,0,7,0,4,3,3,2,0,2,5,4,0,1,4,0,3,1,1,1,1,0,1,1,0,4,4,1,0,5,1,0,1,3,1,2,0,0,0,3,2,0,0,0,7,2,2
FOODS_2_100,FOODS_2,5,0,1,0,0,0,0,2,4,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,2,6,3,1,0,0,1,0,0,0,2,0,0,3,0,0,4,0,0,0,1,2,1,1,2,1,2,0,1,0,0,1,1,3,1,1,0,0,3,1,0,2,0,1,0,1,0,1,0,1,0,3,2,0,1,5
FOODS_3_123,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,1,2,0,2,2,1,0,0,0,0,1,2,1,1,3,0,3,2,3,0,2,0,1,0,0,1,0,2,2,0,2,2,0,2,2,1,1,0,0,1,0,0,1,0,1,0,8,5
FOODS_1_076,FOODS_1,2,1,0,0,1,0,2,0,1,0,1,1,1,0,2,3,2,1,1,1,0,2,3,1,0,2,4,2,0,1,1,2,0,0,1,0,0,1,0,2,5,3,0,4,1,0,3,0,1,0,0,5,1,1,0,2,3,1,2,1,2,0,2,2,2,1,2,0,1,1,0,0,5,1,0,2,2,2,0,2,0,2,3,2,3,3,3,4,1,3,5,1,2,2,1,4,0,3,2,0
FOODS_2_339,FOODS_2,0,3,2,0,0,1,3,0,0,1,0,0,1,1,3,2,2,3,0,0,0,1,6,0,2,3,0,1,0,1,1,3,1,2,4,6,6,3,0,0,0,0,0,3,0,0,2,4,1,1,6,4,0,0,0,0,0,1,1,2,1,0,0,0,2,0,1,0,1,1,0,0,2,1,1,5,5,1,1,0,0,1,2,0,0,2,0,0,3,0,3,1,1,2,0,2,1,1,1,0
FOODS_3_671,FOODS_3,1,0,0,4,1,0,1,2,5,1,2,0,1,0,1,4,0,1,0,0,0,1,1,1,0,0,3,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,2,0,2,1,3,1,2,1,0,1,0,2,0,1,1,0,1,0,5,0,2,1,1,1,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,2,3,1,1,3,1,0,1,2,0,1,0,1,1,4
FOODS_1_128,FOODS_1,0,0,0,1,0,0,1,2,0,1,0,2,0,0,0,2,0,0,1,2,0,5,0,1,1,2,0,0,0,3,10,2,0,2,0,0,1,0,1,0,2,2,2,3,1,3,0,2,1,1,0,1,0,0,0,0,0,1,2,3,0,0,0,0,3,0,1,0,0,2,0,0,0,1,5,2,0,1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,5
FOODS_2_297,FOODS_2,1,1,0,1,0,0,0,2,4,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,0,0,0,1,0,0,1,2,0,3,0,2,1,2,1,1,1,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1,1,2
FOODS_3_392,FOODS_3,3,0,3,0,0,2,1,2,1,1,1,2,2,2,0,0,1,2,0,0,0,0,1,3,4,2,0,0,0,1,1,1,0,1,1,1,1,0,3,1,0,0,2,1,1,2,2,0,3,4,0,0,0,0,1,2,2,1,2,2,2,2,3,0,3,1,0,1,3,0,0,2,1,1,2,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,3,2,1,1,2,1,4,0,3
FOODS_3_243,FOODS_3,0,2,4,0,0,2,1,1,2,1,0,2,0,1,0,1,1,2,1,2,1,1,1,1,4,0,0,1,2,3,2,0,0,0,0,1,1,1,1,0,2,0,1,1,0,0,0,1,0,0,1,2,1,1,0,2,2,0,1,0,0,0,1,0,2,0,3,1,0,1,0,3,1,0,0,0,0,2,2,1,0,2,1,0,2,2,0,1,1,2,0,3,0,2,0,3,0,0,0,0
FOODS_3_062,FOODS_3,2,1,6,1,2,0,0,3,2,2,0,3,3,1,0,2,1,0,1,0,0,1,2,2,4,0,0,1,1,0,6,1,0,2,1,0,3,6,2,0,0,1,1,1,8,6,1,10,1,0,1,1,2,0,0,0,1,1,3,2,1,1,1,0,2,2,4,8,3,0,2,1,0,1,5,1,0,1,3,0,2,6,0,0,0,0,0,0,2,3,1,0,0,1,1,1,0,0,1,4
FOODS_3_058,FOODS_3,3,2,3,6,3,1,1,2,4,1,0,2,3,2,2,3,4,9,1,1,0,2,6,2,2,1,0,9,2,6,2,0,1,1,4,1,6,1,2,1,4,0,1,3,0,1,1,0,0,2,3,2,1,2,4,2,4,7,0,4,2,2,3,6,0,3,0,1,2,2,8,1,2,1,3,0,0,3,1,1,2,0,2,2,0,1,4,4,9,2,1,2,5,0,1,5,5,2,0,2
FOODS_1_049,FOODS_1,0,2,3,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,3,0,0,4,2,3,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,1,2,2,0,0,0,0,3,0,1,0,0,0,0,1,0,1,4,0,3,1,0,1,2,0,0,0,0,0,7,0,0,3,0,0,1,2
FOODS_1_091,FOODS_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,1,1,2,2,2,0,0,0,3,1,0,6,1,7,0,0,1,2,1,0,1
FOODS_3_103,FOODS_3,2,0,1,0,2,2,1,0,0,1,1,0,0,4,0,0,2,0,0,1,2,1,1,3,1,0,0,0,2,1,0,3,3,1,0,0,0,0,2,0,2,1,2,1,4,0,1,0,1,1,0,1,1,2,2,1,1,2,3,2,0,2,0,3,0,0,0,0,1,2,3,1,1,0,0,1,3,1,0,1,1,3,1,2,1,1,4,0,3,0,2,1,2,3,0,2,0,1,0,1
FOODS_3_159,FOODS_3,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,2,0,0,2,0,0,3,1,0,2,1,0,0,0,0,3,0,1,0,3,2,1,0,0,0,2,0,0,1,1,1,3,0,0,1,0,1,0,1,1,0,2,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,2,0,0,0,1,0
FOODS_3_395,FOODS_3,1,1,0,2,0,0,0,0,1,0,2,1,0,0,1,2,0,1,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,2,1,0,1,1,0,0,3,1,1,0,1,0,4,1,0,0
FOODS_3_539,FOODS_3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,2,0,1,1,2,0,1,0,1,1,0,1,0,1,2,3,1,0,0,1,2,0,1,0,0,1,0,2,3,1,0,0,0,0,2,0,2,0,0,0,2,0,1,2,0,0,1,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,2,4,1,0,0,2,1,0,2,0,0,0,0,3,2,1,0,4,0,0,0
